body,url 
"🖼Выставка ""Вьетнам - Россия. Образ. Чувство. Творчество"" 
 
🗓Сегодня, 23 мая, в выставочном зале музея Университета состоялось открытие художественной выставки ""Вьетнам - Россия. Образ. Чувство. Творчество"". Работы, представленные на выставке были созданы студентами института ""Полярная академия"". 
 
👉🏻Открытие было организовано в формате телемоста с Ханойским филиалом ФГБОУ ВО ""Государственный институт русского языка имени А.С. Пушкина"" 
 
🖼На открытии выставки выступил ректор Университета Михеев Валерий Леонидович. Он поприветствовал гостей из Вьетнама, рассказал о студентах и работниках вуза, которые создавали картины. 

🖼Для участников телемоста была проведена обзорная экскурсия по выставке. 
 
✅С ответным приветствием выступили студенты из Ханоя, рассказав о любви к русскому языку, русской культуре и представили свое творчество на русском языке. 
 
⚡Подобные встречи укрепляют дружбу, сотрудничество и работу между двумя вузами, Россией и Вьетнамом!⚡

#РГГМУ #Гидромет #RSHU #ИПА",https://sun9-66.userapi.com/impg/KVevkx71ZHfE6p1SnF70_xnX6FGeN1BpsFlOmw/PpPkcyNVmOI.jpg?size=510x355&quality=95&sign=af5e45942d58df778ff8eb8d6debb5e0&c_uniq_tag=Gv8ec86BIip4-DqRBIntOJxqRp_-w6sLytg6awIFXOQ&type=album
"☝ДНИ КУЛЬТУРЫ НОВОСИБИРСКОЙ ОБЛАСТИ С САНКТ-ПЕТЕРБУРГЕ
 
🗣При поддержке правительства Новосибирской области в Санкт-Петербурге 25 и 26 мая 2023 года пройдут Дни культуры Новосибирской области, приуроченные к 320-летию со дня основания Северной столицы!

🗣В рамках проекта мы приглашаем вас посетить насыщенную программу, которая состоится на разных площадках Санкт-Петербурга, таких как: Академическая капелла, Мариинский театр, Театр юных зрителей.

❗Все мероприятия на по площадках Академической капеллы бесплатные, вход на концертные программы - по предварительной регистрации на сайте площадок: youmuseum.ru, capella-spb.ru

📝Программа 📝
📅25 мая с 12:00 до 22:00 
💬Концертная программа студенческих коллективов, выступления оркестра духовых инструментов и джазового ансамбля Новосибирского музыкального колледжа имени А.Ф. Мурова
🏛Большой двор Капеллы.
 
📅25 мая в 19:00 
💬Торжественное открытие Дней культуры Новосибирской области в Санкт-Петербурге. Концертная программа Государственного академического Сибирского русского народного хора «Сибирь – жемчужина России».
❗Мероприятие бесплатное. Необходимо бронирование места: 
https://spb.kassir.ru/festivali/kapella/torjestvennoe-otkryitie-dney-kulturyi-novosibirskoy-oblasti-v-sankt-peterburge_2023-05-25 
🏛Концертный зал Капеллы.
 
📅25 мая в 19:00 
💬Концертная программа Новосибирского академического симфонического оркестра. Солист – Вадим Репин (скрипка). Художественный руководитель и главный дирижер – Димитрис Ботинис. В программе Первый скрипичный концерт Бруха и монументальная Девятая симфония Малера.
🏛Концертный зал Мариинского театра (билеты доступны в кассах театра).
 
📅26 мая с 12:00 до 22:00 
💬Концертная программа студенческих коллективов и Государственного академического Сибирского русского народного хора 
Выступления оркестра духовых инструментов и джазового ансамбля Новосибирского музыкального колледжа имени А.Ф. Мурова, 
🏛Большой двор Капеллы.
 
📅26 мая в 14:00 и 19:00 
💬Спектакль «Шинель» Новосибирского академического молодёжного театра «Глобус».
🏛Малый зал Театра юных зрителей им. А.А. Брянцева (билеты в кассах театра).
 
📅26 мая в 19:00 
💬Торжественное закрытие Дней культуры Новосибирской области в Санкт-Петербурге. Концертная программа Новосибирского академического симфонического оркестра. 
 В программе произведения Рахманинова и Чайковского.
❗Мероприятие бесплатное. Необходимо бронирование места: 
https://spb.kassir.ru/festivali/kapella/torjestvennoe-zakryitie-dney-kulturyi-novosibirskoy-oblasti-v-sankt-peterburge_2023-05-26 
🏛Концертный зал Капеллы.
 
📅25 – 26 мая с 12:00 до 22:00 
💬Интерактивная музейная программа «Сузун-завод. Монетный двор» 
История медеплавильного завода и единственного за Уралом монетного двора в старинном поселке Сузун Новосибирской области. Посетители увидят полномасштабные действующие станки и механизмы, процесс производства сибирской «особливой» монеты, а также смогут отчеканить монету на память. 
🏛Малый двор Капеллы.
 
📅25 – 26 мая с 12:00 до 22:00
🖼Выставка «Окаменевшее время» 
На протяжении многих тысячелетий в Сибири обитали мамонты. На выставке посетители увидят гордость палеонтологической коллекции Новосибирского краеведческого музея – самый полный скелет шерстистого мамонта в мире. Дополняет выставку познавательно-развлекательная площадка «Stop-motion» от Школы креативных индустрий. 
🏛Стеклянная галерея Капеллы.
 
🖼Выставка «Дети неба» 
Увидеть и почувствовать мир глазами древних сибиряков и чуть больше узнать об основах сибирского характера. Иммерсивная выставка выполнена на основе археологических и этнографических коллекций и рассказывает о мифо-культурном мире коренных жителей Сибири. 
🏛Выставочный зал музея Капеллы.
 
🖼Выставка «Пять петровских крепостей» 
Интерактивная выставка-игра о первых сибирских поселениях – острогах. Посетители узнают, как и зачем строились деревянные крепости и остроги, какую функцию выполняли и как выглядели на самом деле. В зале выставки можно самостоятельно построить деревянную крепость из масштабного конструктора. 
🏛Белый зал Капеллы.
 
🖼Выставка концертного костюма 
На выставке можно увидеть сценические костюмы Сибирского русского народного хора, в которых отчётливо прослеживаются традиции русской народной одежды. 
🏛Белый зал Капеллы.
 
🖼Выставка «900 дней братства» 
Проект об исторической, культурной связи Новосибирска и Санкт-Петербурга, возникшей в годы Великой Отечественной войны. Центральный экспонат выставки – мемориальная скульптура, выполненная сибирским скульптором Павлом Марковым специально для выставочного проекта. 
🏛Белый зал Капеллы.
 
🖼Выставка «Сибиряки» 
Выставка графических портретов, выполненных художником Борисом Смирновым во время путешествия в Сибирь в 1904 году. Характерные типажи и персонажи, мастерски выполненные образы создают объемный образ жителей Сибири начала ХХ века. На противоположной стене – портреты известных сибиряков, выполненные в конце ХХ века. Это дает возможность проследить развитие образов людей, живших в Сибири на протяжении 100 лет. 
🏛Выставочная галерея Капеллы

📅25 – 26 мая с 12:00 до 22:00
📽Показ фильмов Фестиваля научного и индустриального кино Сибири «КРЕМНИЙ» 
 Посетителей ждут фильмы о геологии, химии, генетике, биологии, астрономии, энергетике и археологии. 
🏛Кинозал Капеллы

📅25 – 26 мая с 21:00 до 22:00
💬Вечерняя световая программа 
🏛Большой и малый дворы Капеллы. 

📍Подробности можно узнать на сайте министерства культуры Новосибирской области: https://mk.nso.ru/news/9769министерства

#РГГМУ #Гидромет #RSHU",https://sun9-26.userapi.com/impg/zbbmZaICwAfBLK0_gPOEHZr65qINiamQ5agG4A/kloOOBBHJvs.jpg?size=834x555&quality=96&sign=fa4b5dc8c8a5b7dfa6d1fcd45645c62b&c_uniq_tag=UI4m78QlIHj3wRHbnIsSLhCs4zLdOkpdQ_3zvmvmGy4&type=album
"💫РГГМУ НА СТУДВЕСНЕ!💫

🗓20 мая состоялся гала-концерт и награждение регионального фестиваля ""Студенческая весна в Санкт-Петербурге 2023"". 
👉🏻В этом году от нашего университета студенты принимали участие в 6 направлениях фестиваля.

🎤Вокальное направление:
🔸Вокальный коллектив ""Фиеста""
🔸Коллектив народного вокала ""Птичка певчая""
🔸Хор РГГМУ
🔸ВИА ""Abeille""
🔸Лобанова Алина
🔸Редина Анна
🔸Лосева Кристина

🤹‍♀Оригинальный жанр:
🔹Команда по чирлидингу ""Торнадо""

🎹Инструментальное направление:
▫Дуэт ""Канон и фортепиано""

💃Танцевальное направление:
🔹Меньшакова Мария

🎭Театральное направление:
🔸Коваль Дмитрий
🔸Айдин Аркадий
🔸Кудашов Илья
🔸Фадеев Алексей
🔸Таран Юлия
🔸Виноградова Анна

📸Медиа направление:
▫Гришина Софья
▫Ламберт Александр

6⃣направлений! 7⃣отборочных дней! 
И вот наконец-то результаты!

🥇1 место - Коллектив народного вокала ""Птичка певчая"", вокальное направление, народное пение.
🥉3 место - Дуэт ""Канон и фортепиано"", Лобанова Алина и Мариам Заргарян, инструментальное направление, смешанные ансамбли.

💥И это еще не ВСЕ! Дуэт ""Канон и фортепиано"" отправляется на Всероссийский этап фестиваля ""Российская студенческая весна"" и будет там в составе делегации из Санкт-Петербурга представлять Российский государственный гидрометеорологический университет!💥

🎉Поздравляем победителей! Едем на Россию! И болеем за наших участников!

#РГГМУ #Гидромет #RSHU #Знай_наших #студвеснаспб #РСМ","https://sun9-27.userapi.com/impg/7LoYOhhh1AvyNuAX6DJH-rpnKcJh9W0_z3Rtkw/rEclyMuV1cg.jpg?size=510x340&quality=95&crop=384,0,1152,768&sign=a95975c1c765e75f053cbfdcfabe4e97&c_uniq_tag=mMRYhSnaZGrTvolWs0KuJARu-NlCOB2ODCxO4RNUb_4&type=album"
"💬РГГМУ В ПОСЛЕВОЕННЫЕ ГОДЫ 
 
▶️После окончания Великой Отечественной войны потребность армии в военных метеорологах существенно сократилась, поэтому с 1 июля 1945 г. ВВГМИ КА был преобразован в гражданский Ленинградский гидрометеорологический институт (ЛГМИ). Это гордое имя институт носил 47 лет. Именно с ним он завоевал мировую известность и стал, по общему признанию, главной кузницей научных и оперативно-производственных кадров гидрометеорологов в нашей стране. С того времени и по сегодняшний день ЛГМИ–РГГМУ является единственным в мире специализированным вузом по подготовке метеорологов, гидрологов и океанологов. 

👉🏻Первым директором ЛГМИ стал гидролог по специальности, кандидат технических наук, доцент, заведующий кафедрой водных исследований Виктор Иванович Полтавцев. 
Военный факультет при ЛГМИ сохранили. На нем обучались в конце 1945 г. 300 слушателей, начальником факультета был инженер-полковник А.А. Клунников. Параллельно в конце 1945 г. была создана кафедра военной и физической подготовки, первым ее начальником стал гвардии полковник А.И. Шерстнев, который возглавлял кафедру до 1951 г. Оставаясь при ЛГМИ, военный факультет директивой Генерального штаба Вооруженных сил СССР от 24 мая 1946 г. № орг/7/247045 стал числиться в составе вузов военно-воздушных сил страны, а непосредственно ЛГМИ приказом Министерства высшего образования СССР от 7 мая 1946 г. № 39/151 перешел в подчинение данного министерства. 

▶️Дальнейшая судьба военного факультета при ЛГМИ была такова. Приказом министра обороны СССР от 4 октября 1947 г. № 068 он был переименован в военно-инженерный факультет ВВС и вскоре даже «географически» отделился от ЛГМИ, т. е. переехал на улицу Рузовскую, д. 12, где и проработал около 10 лет. А вот в 1956 г., уже как военный гидрометеорологический факультет.

▶️Советской армии (ВГМФ СА), директивой Генерального штаба от 27 июля 1956 г. № 40246 был включен в состав Ленинградской краснознаменной военно-воздушной инженерной академии им. А.Ф. Можайского. Военная кафедра при ЛГМИ осталась и выполняла функцию, свойственную ей по сей день, — подготовку военных инженеров-метеорологов. Таким образом, ЛГМИ можно считать родиной одного из крупных факультетов заслуженной военно-воздушной (ныне — военно-космической) академии России. 

#РГГМУ #RSHU #Гидромет #НаучныйПолкРГГМУ",https://sun9-50.userapi.com/impg/j1De8_PL_PQO7a2ty5Yo23XhHQCyUnVx3YNH5A/Vora_NS1lBc.jpg?size=1042x795&quality=96&sign=3b90609028be407096e066d4801e24f0&c_uniq_tag=qrsjcH4hOOoIa1pn8O1LmFRYzvoirSloYIDmCHgYaS8&type=album
"💥Победители конкурса-розыгрыша ""Я в Арктике""🧊

👉🏻Участники конкурса отправлялись в экспедиции, на практику, на прогулки, а кто-то еще только собирается отправится в Арктику. Но все они уже исследователи этого интереснейшего и очень перспективного региона. 

Победителями стали:

1⃣Кочеткова Елизавета (серия фотографий из пос. Тикси) - 
Приз: футболка с логотипом РГГМУ;
2⃣Усачева Маргарита (серия фотографий из экспедиции ""ТРАНСАРКТИКА 2019"") - Приз: термостакан с логотипом РГГМУ;
3⃣Джантюрк Салем (фотография психрометрической будки в Териберке) - 
Приз: попсокет с логотипом РГГМУ.

Для получения призов напишите в сообщения группы [https://vk.com/uvvrrshu|УВВР]

Поздравляем победителей!

#РГГМУ #Гидромет #RSHU",https://sun9-5.userapi.com/impg/9_t_-6Xmf5aAeUklN2GtoHlCtMdwY9MyCHzwCA/AzvV98K-MpY.jpg?size=510x355&quality=95&sign=c58820d9d43aefd22449bf7026cda14f&c_uniq_tag=nYHL7jEJhw1RHHwHrHojRofG30jvQOPnVS7hpWNLF5Y&type=album
"🧊День Полярника🧊

🗓️Сегодня, 21 мая, празднуется один из самых молодых профессиональных праздников нашей страны. День полярника чествует смелых исследователей Арктики и Антарктики.

🐻‍❄️День полярника отмечали на Севере и в Арктике еще до того, как он стал официальным. Но это были стихийные праздники. Теперь каждый год 21 мая проходят награждения грамотами отличившихся представителей профессии.

👉🏻Этот праздник в 2023 отметят во всех городах, где живут исследователи Арктики и Антарктики. Например, в Санкт-Петербурге. В нашем городе праздник обычно начинается с полуденного выстрела из пушки на Петропавловской крепости. Помимо официально-наградной части проходят выставки фоторабот из экспедиций, демонстрация новой техники и арктический диктант.

⚡️Вот и мы сегодня предлагаем посмотреть и проголосовать за фотографии наших молодых исследователей арктики, участников конкурса «Я в Арктике».⚡️

💪Голосуйте! Комментируйте! Будем рады любому отклику. 
Голосование будет проходить до 14.00!
А в понедельник определим 3х победителей!

Ссылка на голосование: https://padlet.com/rshugidromet/padlet-i1j55slfa08c2btl

#РГГМУ #RSHU #Гидромет","https://sun9-14.userapi.com/impg/tyvfhqZsEOznEOfdecakviMiPGrm1eHBYVlZKA/Cv3lNp06Y80.jpg?size=510x340&quality=95&crop=74,0,792,528&sign=cda610167a5d83260a4e8966cf3b5088&c_uniq_tag=FNLXtnmMzRYmGaJStCrgY0MLd5KmBV9La6MqiMmm_Tc&type=album"
"💥 16 мая 2023 года в концертном зале СПбГУПТД (Большая Морская, д.18) прошёл полуфинал фестиваля студенческого творчества «АРТ-СТУДиЯ!». 💥

 ✨Команда нашего университета по черлидингу ""Торнадо"" блестяще выступала в номинации ""Арт-микс"" и стала финалистом фестиваля! 

✨Поздравляем ребят и желаем дальнейших творческих побед! Ура! 

🗣Финал фестиваля ""АРТ-СТУДиЯ"" состоится уже 3 ИЮНЯ В 17:30 по адресу ДК им. И.И Газа.

#РГГМУ #ГИДРОМЕТ #RSHU #ЗнайНаших",https://sun9-47.userapi.com/impg/OKfrJymx2KMSAQNBuLk_8O-l4l7ilRjAbQ1lYA/yFse1owB6Hs.jpg?size=510x355&quality=95&sign=8769ee92e61d2f179b5505722819492a&c_uniq_tag=muZw-B9ZTSjoWKHNeDZV8UEfYnwBYo0By3gGX3sGOBc&type=album
"🌐Выставка «Будни Русского Севера»🌐
 
🗣19 мая 2023 года в Центре искусства и музыки «Невский ART» библиотеки им. В. В. Маяковского(Невский пр. 20) состоялось торжественное открытие художественной выставки «Будни Русского Севера», приуроченной к празднованию Дня Полярника. 
 
💬В настоящее время освоение Российской Арктики ведётся в направлении увеличения динамики хозяйственного использования потенциала региона. Научно-технический прогресс помогает выявить новые возможности, перспективы, проблемы и цели России в освоении Арктики. Стремление привлечь внимание к проблемам в экологической сфере, направленное на улучшение состояния экологической безопасности страны, стало лейтмотивом в сохранении уникальной природы России, её девственных лесов, нехоженых горных троп, быстротечных рек, фауны и флоры.
 
🖼Преподаватели и студенты кафедры реставрации живописи в живописных пейзажах воспевают величественные красоты холодных земель Заполярья. В жанровых картинах показывают этапы освоения Севера, эпизоды жизни коренных народов. Цикл полотен с 
изображением ледоколов утверждает основы морских достижений Российской державы в освоении Ледовитого океана в XX–XXI веках.
 
💬С приветственным словом на открытии выставки выступили директор Центра искусства и музыки «Маяковка» - Довгарь Ольга Владимировна. Поделился своими впечатлениями о Русском Севере почетный полярник, кандидат географических наук Цепелев Валерий Юрьевич. Отметил особую ценность и значимость экспозиции, проректор по внеучебной и воспитательной работе Иван Иванович Палкин, вручив поздравительный адрес Валерию Юрьевичу. Также с поздравительной речью к зрителям обратились заместитель председателя Комитета СанктПетербурга по делам Арктики Анохин Андрей Юрьевич, а также представители директора Музея Арктики и Антарктики.

🖼Более подробно о самой экспозиции рассказала Регинская Наталья Владимировна, доцент кафедры декоративно-прикладного искусства и реставрации живописи.

🎼Торжественное открытие завершилось прекрасным органным концертом!

☝Выставка открыта для посещения до 20 мая 2023 года☝

📸Больше фото с открытия: https://vk.com/album-250783_295689823
 
#РГГМУ #ГИДРОМЕТ #RSHU",https://sun9-7.userapi.com/impg/bEV97pv_RlxJgyg4YZf3Ea2QcRv98AqaVJMbDw/Kmvi9C6WR1Y.jpg?size=510x355&quality=95&sign=02e0ae62c0b2934bdfaa8c30b33f2c2d&c_uniq_tag=PpIciykWkKhC5eq24umQ3DXCv2iitK2RalRh9y6ArdA&type=album
"🗣Студенты РГГМУ приняли участие в концертной программе торжественного мероприятия, посвященного 90-летнему юбилею Авиационного метеорологического центра (АМЦ) ""Пулково"".

☝Авиационный метеорологический центр (АМЦ) ""Пулково"" является структурным подразделением Северо-Западного филиала ФГБУ ""Авиаметтелеком Росгидромета"".

👏Сегодня состоялось торжественное награждение участников мероприятия.Поблагодарить Юлию Иванову, Марию Дозорову, Алину Лобанову, а также ансамбль калмыцкого танца ""Байн цаг"" приехал директор Северо-Западного филиала ФГБУ ""Авиаметтелеком Росгидромета"" Полухин Сергей Митрофанович. 

#РГГМУ #Гидромет #RSHU #ЗнайНаших","https://sun9-25.userapi.com/impg/wS-YI06nE3UfK3pJ1B1IbVG2oZObuZocUu2vDw/XyakNWgpgjw.jpg?size=510x340&quality=95&crop=24,0,792,528&sign=4cc8d73d7b9242f378ef49127c802242&c_uniq_tag=T9trZNRCwyo3TjLuBV4oLbcLD73E4iHmSKWI0YiixU8&type=album"
,"https://sun9-25.userapi.com/impg/wS-YI06nE3UfK3pJ1B1IbVG2oZObuZocUu2vDw/XyakNWgpgjw.jpg?size=510x340&quality=95&crop=24,0,792,528&sign=4cc8d73d7b9242f378ef49127c802242&c_uniq_tag=T9trZNRCwyo3TjLuBV4oLbcLD73E4iHmSKWI0YiixU8&type=album"
"💬РГГМУ В ПОСЛЕВОЕННЫЕ ГОДЫ 
 
▶️Кафедрой климатологии ВВГМИ КА – ЛГМИ в 1944–1950 гг. заведовала известный климатолог Е. С. Рубинштейн. В результате преподавательской деятельности Е.С. Рубинштейн в соавторстве с Б. П. Алисовым и О. А. Дроздовым подготовила фундаментальный «Курс климатологии» (части I и II), выпущенный в свет в 1952 г. На долгие годы он стал основным отечественным учебником по климатологии. 
 
▶️Евгения Самойловна Рубинштейн родилась в 1891 г. в Нижнем Новгороде. Детство и юность будущего ученого прошли в Калуге. 
В 1908 г. Рубинштейн окончила Калужскую гимназию с золотой медалью. А через год в Санкт-Петербурге она поступила на Высшие женские курсы, за которыми закрепилось название Бестужевских, по имени первого их директора, профессора русской истории К.Н. Бестужева-Рюмина. 

🗓️В 1913 г. Рубинштейн блестяще — с дипломом первой степени — окончила курсы по специальности математика и астрономия и была оставлена на кафедре математики для подготовки к педагогической деятельности. Однако выпускницу больше интересовала научная, а не педагогическая деятельность. Евгении Самойловне повезло, так как именно в 1913 г. в действие вступил закон, разрешавший Главной физической обсерватории (ГФО)* зачислять на научные должности женщин, имевших высшее образование, наравне с мужчинами. 

✅Ее первая научная работа была опубликована в 1920 г. Она называлась «О применении принципов теории вероятностей к некоторым метеорологическим средним» и касалась вопроса применения математической статистики в метеорологии. Евгения Самойловна занималась температурой воздуха и применительно к этому метеорологическому элементу разработала методику статистической обработки данных, которой строго придерживалась во всей дальнейшей работе. Под руководством Е.С. Рубинштейн готовилась целая серия выпусков «Климат СССР». Вышедший в 1928 г. первый выпуск под названием «Температура воздуха в Европейской части СССР» сразу получил широкое признание. 

👉🏻Главная геофизическая обсерватория (ГГО) вела широкий обмен изданиями с зарубежными научными центрами, и выпуск был разослан в различные страны мира. 
Е.С. Рубинштейн стала известным во всем мире ученым. Вслед за первым выпуском вышел второй. Он назывался «Температура воздуха в Азиатской части СССР». Всего же было издано четыре выпуска, и каждый из них вызвал большой резонанс в научных кругах не только нашей страны, но и за рубежом. 

🗓️В 1936 г. Е.С. Рубинштейн возглавила институт климатологии. Под ее руководством стали проходить климатологические исследования во всей системе Гидрометеослужбы. Она разработала научные основы размещения метеостанций на территории СССР. Она успешно проводила исследования синоптико-климатологических и гелиогеофизических связей с целью обоснования долгосрочных — месячных и сезонных — прогнозов погоды. 
Рубинштейн была профессором географического факультета Ленинградского государственного университета (ЛГУ). Продолжая и во время войны работать и руководить отделом, Рубинштейн оставалась в Ленинграде до конца 1941 г. и вместе со всеми переживала голод, бомбежки, артобстрелы... В декабре она была эвакуирована в Свердловск, где уже находилась большая группа климатологов. Значение климатологических работ в военной обстановке было столь велико, что за их оперативное и успешное выполнение многие сотрудники Гидрометслужбы в 1943 г. были отмечены правительственными наградами. Евгению Самойловну Рубинштейн наградили орденом Красной Звезды. 

✅Она возглавила коллектив авторов, который должен был написать учебник по климатологии для вузов. Первые две части «Курса климатологии» вышли в свет в 1952 г., третья часть — в 1954 г. «Курс климатологии» стал основным учебником для нескольких поколений студентов и аспирантов. Он был переведен на немецкий и китайский языки. 
Чрезвычайно интересны и значительны ее исследования в области глобальных колебаний климата. Толчком к началу этих исследований послужило резкое потепление климата Арктики, которое привлекло внимание многих ученых. В 1966 г. была опубликована монография Е.С. Рубинштейн и Л.Г. Полозовой «Современное изменение климата». Монография представляет интерес для современных исследователей, стремящихся выяснить причины продолжающегося и, видимо, нарастающего потепления климата Земли. 
▶️Научные заслуги Е.С. Рубинштейн были отмечены орденом Ленина и другими правительственными и ведомственными наградами.

#РГГМУ #Гидромет #RSHU #НаучныйПолкРГГМУ",https://sun9-42.userapi.com/impg/bqnIOt4cd-YpR1FSctAXJU_DVTTyMXgzhiKFaA/4JgKUS8_Wow.jpg?size=510x389&quality=95&sign=4f432c585caf1c6745e781623caf9ef8&c_uniq_tag=Xmp7Lpv17uezENmSBI7diNm8go7vwZa0ga-XWTc1vFA&type=album
"📢XVII городской конкурс на лучшего куратора студенческих сообществ и академических групп образовательных организаций высшего образования Санкт-Петербурга📢
 
☝Борьба за звание ""Лучшего куратора"" состояла из двух этапов: внутривузовского и городского. Заочный тур включал в себя сбор заявок и портфолио, экспертизу портфолио. Очный (финальный) тур прошел в формате общественно-профессиональной защиты портфолио куратора. 
Конкурс проходил с марта по апрель 2023 года.

Конкурс проводился по следующим номинациям: 
✅«Лучший куратор-преподаватель студенческой академической группы»
✅«Лучший куратор-преподаватель студенческого сообщества» 
✅«Лучший куратор-студент студенческой академической группы» 
✅«Лучший куратор-студент студенческого сообщества»

☝Одним из лучших выступлений было отмечено выступление студента РГГМУ, председателя студенческого научного общества - Евгения Пронива!

🗣Евгений показал себя с наилучшей стороны, достойно представив наш университет на конкурсе. Так же стоит отметить прекрасное творческое выступление группы поддержки конкурсанта!

👏Поздравляем и желаем дальнейших успехов!👏

#РГГМУ #Гидромет #RSHU #ЗнайНаших",https://sun9-9.userapi.com/impg/79qMZ79N9vkeIdt-qlqYFlGT2u6LxkWnaj_oMg/d5kUyMMvmJI.jpg?size=510x355&quality=95&sign=6e7cd7802338c256b558c33b1e385e44&c_uniq_tag=4mrBic2Y9Wqqu8WFZJYNeileDWW4Tv9O75HPMW7KSI8&type=album
"💥Внимание! Конкурс-Розыгрыш ""Я в Арктике""💥

🗓21 мая празднуется День полярника. 
Мы предлагает вам поучаствовать в конкурсе-розыгрыше «Я в Арктике» 
Условия конкурса: 
1⃣Прислать фотографию о прохождении практики или о пребывании в составе экспедиции в Арктике, до 19 мая 
2⃣Сделать краткое описание фотографии (где? что? когда?) 
3⃣Собрать друзей для голосования за свою фотографию! 
 
👉🏻Стать участником могут и студенты и преподаватели. 
🔗Присылайте фотографии по ссылке: https://forms.yandex.ru/u/646339d03e9d08005952f756/
 
▶Голосование состоится 21 мая с 12.00 – 14.00 на электронной доске PadLet. Пост со ссылкой появится на стене сообщества ровно в 12.00!
Ставим 👍 понравившейся фотографии, голосовать за свою фотографию НЕЛЬЗЯ.

В понедельник 22 мая до 14.00 мы подведем итоги и объявим результаты. 
Победителями станут 3 участника, чьи фотографии набрали наибольшее количество голосов. 
 
💪Призы готовы! 
Вас ждет: попсокет, термостакан и футболка с символикой РГГМУ.

#РГГМУ #Гидромет #RSHU",https://sun9-24.userapi.com/impg/uDfiwJkEWnos84qmKtXiI_xi54nXzN43ZRxEcA/7mUlb7xsaDg.jpg?size=510x361&quality=95&sign=ddc26501c97778dcefe5f3478baa8051&c_uniq_tag=n1nKQBQ-U7hBjUMSvfCvbPocloQtkZpDxOJnsKVb8u4&type=album
"💬РГГМУ В ПОСЛЕВОЕННЫЕ ГОДЫ 
 
▶Это были трудные послевоенные годы, когда наш народ залечивал раны войны и когда далеко не каждый день студенты и преподаватели были сыты. Но учеба шла напряженно, жажда знаний, стремление к науке были очень характерны для студентов тех лет. Среди них было много фронтовиков, все годы войны мечтавших об учебе. После занятий студенты и преподаватели шли на ремонтные работы: готовили служебные и жилые помещения, оборудовали кафедры. Вместе со всеми трудились руководители института, факультетов и кафедр. 

✅Однако самой большой проблемой, конечно, оказался подбор преподавательского состава. В Ленинград с институтом приехали в основном те из преподавателей, которые состояли в кадрах Красной армии, и лишь некоторые вольнонаемные профессора, о которых говорилось выше. Такие крупные ученые, как Е. В. Близняк, М. А. Великанов, Б. А. Аполлов, И. А. Клемин и другие остались в Москве. Дело осложнялось тем, что большинство научных учреждений и вузов Ленинграда, откуда можно было бы «рекрутировать» преподавателей, еще находилось в эвакуации. На первых порах для чтения некоторых лекций, проведения практических и лабораторных работ привлекались наиболее «продвинутые», как сейчас говорят, студенты старших курсов. Среди них был и Л. Т. Матвеев, по воспоминаниям которого, его учебная нагрузка в эти годы была больше, чем в любом другом году из всех 60 лет преподавательской деятельности. 

▶Тем не менее в первый ленинградский период деятельности института удалось привлечь многих специалистов, которые и впоследствии сыграли большую роль в становлении и развитии нашего вуза. Это контр-адмирал В. А. Березкин, возглавивший сразу кафедру океанологии, В. В. Тимонов, организовавший впоследствии океанологический факультет, А. С. Зверев, будущий многолетний заведующий кафедрой метеорологических прогнозов, К. И. Кудрявая, руководившая потом кафедрой математики и заодно успешно развивавшая направление морских прогнозов в институте, Л. Г. Качурин, позднее ставший заведующим кафедрой экспериментальной физики атмосферы, А. П. Белобров, читавший курс кораблевождения, Д. Л. Соколовский, заведующий будущей кафедрой гидрологии суши, О. Г. Дитц, возглавивший кафедру геодезии, Я. Г. Дорфман, заведующий кафедрой физики.

#РГГМУ #Гидромет #RSHU #НаучныйПолкРГГМУ",https://sun9-75.userapi.com/impg/CTGTBC71QrYqll2ONrK5o5SY2JDsMRCsm0X5hw/6KqsIJwvxGE.jpg?size=510x389&quality=95&sign=db5cebda486578b6a6e76cd59afa9fcd&c_uniq_tag=ZZEdBhBbiz5q7JC-kA62PYcJeLB57RpGhmj6tUz_TAw&type=album
